Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Step,ElapsedMinutes,ElapsedHours,TotalCount,TotalMismatch,Hour,Minute,QuarterHour,DayOfWeekNum,IsWeekend,Hour_sin,Hour_cos,Day_sin,Day_cos,Total_lag_1,Total_lag_2,Total_lag_3,Total_lag_4,Car_lag_1,Bike_lag_1,Bus_lag_1,Truck_lag_1,Total_roll_mean_3,Total_roll_mean_4,Total_roll_std_4,Total_change_1,Total_pct_change_1,CongestionScore,CongestionScore_norm,TrafficSituationEncoded,Target_Next_Total
3:00:00 AM,21,Sunday,19,5,1,31,56,normal,4044,60660,1011.0,56,0,3,0,0,6,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,25.0,47.0,34.0,52.0,12.0,2.0,1.0,10.0,42.666666666666664,40.5,13.72345923349247,31.0,1.2400000000000002,56,0.13565891472868216,1.0,42.0
3:15:00 AM,21,Sunday,10,0,0,32,42,normal,4045,60675,1011.25,42,0,3,15,1,6,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,56.0,25.0,47.0,34.0,19.0,5.0,1.0,31.0,41.0,42.5,13.025615788386478,-14.0,-0.25,42,0.08139534883720931,1.0,28.0
3:30:00 AM,21,Sunday,14,1,1,12,28,low,4046,60690,1011.5,28,0,3,30,2,6,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,42.0,56.0,25.0,47.0,10.0,0.0,0.0,32.0,42.0,37.75,14.244882121894273,-14.0,-0.33333333333333337,28,0.027131782945736434,0.0,41.0
3:45:00 AM,21,Sunday,14,2,1,24,41,normal,4047,60705,1011.75,41,0,3,45,3,6,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,28.0,42.0,56.0,25.0,14.0,1.0,1.0,12.0,37.0,41.75,11.441882129556443,13.0,0.4642857142857142,41,0.07751937984496124,1.0,45.0
4:00:00 AM,21,Sunday,10,3,0,32,45,normal,4048,60720,1012.0,45,0,4,0,0,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,41.0,28.0,42.0,56.0,14.0,2.0,1.0,24.0,38.0,39.0,7.527726527090571,4.0,0.09756097560975618,45,0.09302325581395349,1.0,143.0
4:15:00 AM,21,Sunday,97,23,6,17,143,normal,4049,60735,1012.25,143,0,4,15,1,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,45.0,41.0,28.0,42.0,10.0,3.0,0.0,32.0,76.33333333333333,64.25,52.99921383064718,98.0,2.1777777777777776,143,0.4728682170542636,1.0,144.0
4:30:00 AM,21,Sunday,104,22,7,11,144,normal,4050,60750,1012.5,144,0,4,30,2,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,143.0,45.0,41.0,28.0,97.0,23.0,6.0,17.0,110.66666666666667,93.25,58.04811222885142,1.0,0.006993006993007089,144,0.47674418604651164,1.0,143.0
4:45:00 AM,21,Sunday,100,15,8,20,143,normal,4051,60765,1012.75,143,0,4,45,3,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,144.0,143.0,45.0,41.0,104.0,22.0,7.0,11.0,143.33333333333334,118.75,49.16892650173816,-1.0,-0.00694444444444442,143,0.4728682170542636,1.0,105.0
5:00:00 AM,21,Sunday,87,7,7,4,105,low,4052,60780,1013.0,105,0,5,0,0,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,143.0,144.0,143.0,45.0,100.0,15.0,8.0,20.0,130.66666666666666,133.75,19.172462891692586,-38.0,-0.26573426573426573,105,0.32558139534883723,0.0,122.0
5:15:00 AM,21,Sunday,77,27,8,10,122,normal,4053,60795,1013.25,122,0,5,15,1,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,105.0,143.0,144.0,143.0,87.0,7.0,7.0,4.0,123.33333333333333,128.5,18.663690238892446,17.0,0.161904761904762,122,0.39147286821705424,1.0,67.0
5:30:00 AM,21,Sunday,51,7,4,5,67,low,4054,60810,1013.5,67,0,5,30,2,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,122.0,105.0,143.0,144.0,77.0,27.0,8.0,10.0,98.0,109.25,32.17012071265295,-55.0,-0.4508196721311475,67,0.17829457364341086,0.0,96.0
5:45:00 AM,21,Sunday,79,1,10,6,96,low,4055,60825,1013.75,96,0,5,45,3,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,67.0,122.0,105.0,143.0,51.0,7.0,4.0,5.0,95.0,97.5,23.014488190413065,29.0,0.4328358208955223,96,0.29069767441860467,0.0,174.0
6:00:00 AM,21,Sunday,100,40,29,5,174,heavy,4056,60840,1014.0,174,0,6,0,0,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,96.0,67.0,122.0,105.0,79.0,1.0,10.0,6.0,112.33333333333333,114.75,45.441354146489324,78.0,0.8125,174,0.5930232558139535,2.0,164.0
6:30:00 AM,21,Sunday,120,16,34,2,172,heavy,4058,60870,1014.5,172,0,6,30,2,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,164.0,174.0,96.0,67.0,112.0,13.0,39.0,0.0,170.0,151.5,37.25139818405026,8.0,0.04878048780487809,172,0.5852713178294574,2.0,166.0
7:00:00 AM,21,Sunday,142,27,27,4,200,heavy,4060,60900,1015.0,200,0,7,0,0,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,166.0,172.0,164.0,174.0,123.0,14.0,26.0,3.0,179.33333333333334,175.5,16.68332500832282,34.0,0.20481927710843384,200,0.6937984496124031,2.0,228.0
7:15:00 AM,21,Sunday,139,38,49,2,228,heavy,4061,60915,1015.25,228,0,7,15,1,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,200.0,166.0,172.0,164.0,142.0,27.0,27.0,4.0,198.0,191.5,28.48976424378873,28.0,0.1399999999999999,228,0.8023255813953488,2.0,181.0
7:30:00 AM,21,Sunday,134,24,21,2,181,heavy,4062,60930,1015.5,181,0,7,30,2,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,228.0,200.0,166.0,172.0,139.0,38.0,49.0,2.0,203.0,193.75,26.7379256238524,-47.0,-0.20614035087719296,181,0.6201550387596899,2.0,146.0
8:30:00 AM,21,Sunday,117,19,42,3,181,heavy,4066,60990,1016.5,181,0,8,30,2,6,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,155.0,165.0,146.0,181.0,106.0,16.0,32.0,1.0,167.0,161.75,14.997221964972804,26.0,0.16774193548387095,181,0.6201550387596899,2.0,218.0
8:45:00 AM,21,Sunday,139,36,40,3,218,heavy,4067,61005,1016.75,218,0,8,45,3,6,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,181.0,155.0,165.0,146.0,117.0,19.0,42.0,3.0,184.66666666666666,179.75,27.657126869338086,37.0,0.20441988950276246,218,0.7635658914728682,2.0,161.0
9:00:00 AM,21,Sunday,121,13,25,2,161,normal,4068,61020,1017.0,161,0,9,0,0,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,218.0,181.0,155.0,165.0,139.0,36.0,40.0,3.0,186.66666666666666,178.75,28.42973795165893,-57.0,-0.26146788990825687,161,0.5426356589147286,1.0,111.0
9:15:00 AM,21,Sunday,65,19,16,11,111,normal,4069,61035,1017.25,111,0,9,15,1,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,161.0,218.0,181.0,155.0,121.0,13.0,25.0,2.0,163.33333333333334,167.75,44.59727196440005,-50.0,-0.31055900621118016,111,0.3488372093023256,1.0,104.0
9:30:00 AM,21,Sunday,12,25,39,28,104,normal,4070,61050,1017.5,104,0,9,30,2,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,111.0,161.0,218.0,181.0,65.0,19.0,16.0,11.0,125.33333333333333,148.5,52.829915767489126,-7.0,-0.06306306306306309,104,0.32170542635658916,1.0,134.0
9:45:00 AM,21,Sunday,98,21,10,5,134,normal,4071,61065,1017.75,134,0,9,45,3,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,104.0,111.0,161.0,218.0,12.0,25.0,39.0,28.0,116.33333333333333,127.5,25.74878637916739,30.0,0.28846153846153855,134,0.437984496124031,1.0,105.0
10:00:00 AM,21,Sunday,58,9,25,13,105,normal,4072,61080,1018.0,105,0,10,0,0,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,134.0,104.0,111.0,161.0,98.0,21.0,10.0,5.0,114.33333333333333,113.5,14.011899704655663,-29.0,-0.21641791044776115,105,0.32558139534883723,1.0,159.0
10:45:00 AM,21,Sunday,68,22,25,16,131,normal,4075,61125,1018.75,131,0,10,45,3,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,149.0,159.0,105.0,134.0,67.0,20.0,33.0,29.0,146.33333333333334,136.0,23.692474191889072,-18.0,-0.12080536912751683,131,0.4263565891472868,1.0,85.0
11:00:00 AM,21,Sunday,47,10,6,22,85,normal,4076,61140,1019.0,85,0,11,0,0,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,131.0,149.0,159.0,105.0,68.0,22.0,25.0,16.0,121.66666666666667,131.0,32.78210894171794,-46.0,-0.35114503816793896,85,0.24806201550387597,1.0,89.0
11:15:00 AM,21,Sunday,45,7,10,27,89,normal,4077,61155,1019.25,89,0,11,15,1,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,85.0,131.0,149.0,159.0,47.0,10.0,6.0,22.0,101.66666666666667,113.5,31.511902513177404,4.0,0.04705882352941182,89,0.26356589147286824,1.0,94.0
11:30:00 AM,21,Sunday,54,5,11,24,94,normal,4078,61170,1019.5,94,0,11,30,2,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,89.0,85.0,131.0,149.0,45.0,7.0,10.0,27.0,89.33333333333333,99.75,21.156165374030564,5.0,0.05617977528089879,94,0.28294573643410853,1.0,111.0
11:45:00 AM,21,Sunday,61,7,15,28,111,normal,4079,61185,1019.75,111,0,11,45,3,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,94.0,89.0,85.0,131.0,54.0,5.0,11.0,24.0,98.0,94.75,11.441882129556447,17.0,0.18085106382978733,111,0.3488372093023256,1.0,94.0
12:00:00 PM,21,Sunday,56,5,4,29,94,normal,4080,61200,1020.0,94,0,12,0,0,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,111.0,94.0,89.0,85.0,61.0,7.0,15.0,28.0,99.66666666666667,97.0,9.626352718795586,-17.0,-0.15315315315315314,94,0.28294573643410853,1.0,59.0
12:15:00 PM,21,Sunday,23,5,4,27,59,normal,4081,61215,1020.25,59,0,12,15,1,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,94.0,111.0,94.0,89.0,56.0,5.0,4.0,29.0,88.0,89.5,21.85558662371393,-35.0,-0.37234042553191493,59,0.14728682170542637,1.0,68.0
12:30:00 PM,21,Sunday,31,6,8,23,68,normal,4082,61230,1020.5,68,0,12,30,2,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,59.0,94.0,111.0,94.0,23.0,5.0,4.0,27.0,73.66666666666667,83.0,23.84673283002649,9.0,0.15254237288135597,68,0.1821705426356589,1.0,76.0
12:45:00 PM,21,Sunday,27,7,14,28,76,normal,4083,61245,1020.75,76,0,12,45,3,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,68.0,59.0,94.0,111.0,31.0,6.0,8.0,23.0,67.66666666666667,74.25,14.885675440950937,8.0,0.11764705882352944,76,0.2131782945736434,1.0,70.0
1:00:00 PM,21,Sunday,30,7,3,30,70,normal,4084,61260,1021.0,70,0,13,0,0,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,76.0,68.0,59.0,94.0,27.0,7.0,14.0,28.0,71.33333333333333,68.25,7.041543391425626,-6.0,-0.07894736842105265,70,0.18992248062015504,1.0,154.0
1:15:00 PM,21,Sunday,114,21,5,14,154,normal,4085,61275,1021.25,154,0,13,15,1,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,70.0,76.0,68.0,59.0,30.0,7.0,3.0,30.0,100.0,92.0,41.4728827066554,84.0,1.2000000000000002,154,0.5155038759689923,1.0,121.0
2:00:00 PM,21,Sunday,45,16,15,5,81,low,4088,61320,1022.0,81,0,14,0,0,6,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,146.0,121.0,154.0,70.0,68.0,29.0,29.0,20.0,116.0,125.5,32.82783371876163,-65.0,-0.4452054794520548,81,0.23255813953488372,0.0,130.0
2:15:00 PM,21,Sunday,86,13,11,20,130,normal,4089,61335,1022.25,130,0,14,15,1,6,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,81.0,146.0,121.0,154.0,45.0,16.0,15.0,5.0,119.0,119.5,27.670682439482103,49.0,0.6049382716049383,130,0.42248062015503873,1.0,89.0
2:30:00 PM,21,Sunday,44,11,19,15,89,normal,4090,61350,1022.5,89,0,14,30,2,6,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,130.0,81.0,146.0,121.0,86.0,13.0,11.0,20.0,100.0,111.5,31.458967984768083,-41.0,-0.3153846153846154,89,0.26356589147286824,1.0,95.0
2:45:00 PM,21,Sunday,45,17,13,20,95,normal,4091,61365,1022.75,95,0,14,45,3,6,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,89.0,130.0,81.0,146.0,44.0,11.0,19.0,15.0,104.66666666666667,98.75,21.608254595562858,6.0,0.0674157303370786,95,0.2868217054263566,1.0,142.0
3:00:00 PM,21,Sunday,106,17,7,12,142,normal,4092,61380,1023.0,142,0,15,0,0,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,95.0,89.0,130.0,81.0,45.0,17.0,13.0,20.0,108.66666666666667,114.0,25.987176324743903,47.0,0.49473684210526314,142,0.4689922480620155,1.0,82.0
3:15:00 PM,21,Sunday,44,16,9,13,82,low,4093,61395,1023.25,82,0,15,15,1,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,142.0,95.0,89.0,130.0,106.0,17.0,7.0,12.0,106.33333333333333,102.0,27.19068467937742,-60.0,-0.4225352112676056,82,0.2364341085271318,0.0,122.0
3:30:00 PM,21,Sunday,77,23,13,9,122,normal,4094,61410,1023.5,122,0,15,30,2,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,82.0,142.0,95.0,89.0,44.0,16.0,9.0,13.0,115.33333333333333,110.25,26.936654085712462,40.0,0.4878048780487805,122,0.39147286821705424,1.0,104.0
3:45:00 PM,21,Sunday,53,17,26,8,104,normal,4095,61425,1023.75,104,0,15,45,3,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,122.0,82.0,142.0,95.0,77.0,23.0,13.0,9.0,102.66666666666667,112.5,25.57994005726616,-18.0,-0.14754098360655743,104,0.32170542635658916,1.0,184.0
4:00:00 PM,21,Sunday,138,18,20,8,184,heavy,4096,61440,1024.0,184,0,16,0,0,6,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,104.0,122.0,82.0,142.0,53.0,17.0,26.0,8.0,136.66666666666666,123.0,43.83301647540733,80.0,0.7692307692307692,184,0.6317829457364341,2.0,214.0
4:15:00 PM,21,Sunday,142,24,39,9,214,heavy,4097,61455,1024.25,214,0,16,15,1,6,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,184.0,104.0,122.0,82.0,138.0,18.0,20.0,8.0,167.33333333333334,156.0,51.66559138666014,30.0,0.16304347826086962,214,0.748062015503876,2.0,167.0
4:30:00 PM,21,Sunday,114,25,21,7,167,normal,4098,61470,1024.5,167,0,16,30,2,6,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,214.0,184.0,104.0,122.0,142.0,24.0,39.0,9.0,188.33333333333334,167.25,46.428260072216034,-47.0,-0.21962616822429903,167,0.5658914728682171,1.0,199.0
4:45:00 PM,21,Sunday,116,35,42,6,199,heavy,4099,61485,1024.75,199,0,16,45,3,6,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,167.0,214.0,184.0,104.0,114.0,25.0,21.0,7.0,193.33333333333334,191.0,20.149441679609797,32.0,0.19161676646706582,199,0.689922480620155,2.0,216.0
5:00:00 PM,21,Sunday,149,22,37,8,216,heavy,4100,61500,1025.0,216,0,17,0,0,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,199.0,167.0,214.0,184.0,116.0,35.0,42.0,6.0,194.0,199.0,22.642143596988845,17.0,0.085427135678392,216,0.7558139534883721,2.0,158.0
5:30:00 PM,21,Sunday,101,23,45,5,174,heavy,4102,61530,1025.5,174,0,17,30,2,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,158.0,216.0,199.0,167.0,100.0,12.0,39.0,7.0,182.66666666666666,186.75,25.785978101802982,16.0,0.10126582278481022,174,0.5930232558139535,2.0,220.0
5:45:00 PM,21,Sunday,122,40,48,10,220,heavy,4103,61545,1025.75,220,0,17,45,3,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,174.0,158.0,216.0,199.0,101.0,23.0,45.0,5.0,184.0,192.0,30.767948691238143,46.0,0.26436781609195403,220,0.7713178294573644,2.0,194.0
6:00:00 PM,21,Sunday,112,34,39,9,194,heavy,4104,61560,1026.0,194,0,18,0,0,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,220.0,174.0,158.0,216.0,122.0,40.0,48.0,10.0,196.0,186.5,26.75194696964434,-26.0,-0.11818181818181817,194,0.6705426356589147,2.0,170.0
6:15:00 PM,21,Sunday,112,12,41,5,170,heavy,4105,61575,1026.25,170,0,18,15,1,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,194.0,220.0,174.0,158.0,112.0,34.0,39.0,9.0,194.66666666666666,189.5,22.883764259113118,-24.0,-0.12371134020618557,170,0.5775193798449613,2.0,168.0
6:30:00 PM,21,Sunday,116,22,23,7,168,heavy,4106,61590,1026.5,168,0,18,30,2,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,170.0,194.0,220.0,174.0,112.0,12.0,41.0,5.0,177.33333333333334,188.0,24.385788210895768,-2.0,-0.0117647058823529,168,0.5697674418604651,2.0,151.0
7:00:00 PM,21,Sunday,85,14,14,13,126,normal,4108,61620,1027.0,126,0,19,0,0,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,151.0,168.0,170.0,194.0,90.0,13.0,15.0,33.0,148.33333333333334,153.75,20.369503348551802,-25.0,-0.16556291390728473,126,0.4069767441860465,1.0,124.0
7:15:00 PM,21,Sunday,59,25,13,27,124,normal,4109,61635,1027.25,124,0,19,15,1,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,126.0,151.0,168.0,170.0,85.0,14.0,14.0,13.0,133.66666666666666,142.25,21.1088449076052,-2.0,-0.015873015873015928,124,0.3992248062015504,1.0,150.0
7:30:00 PM,21,Sunday,108,5,15,22,150,normal,4110,61650,1027.5,150,0,19,30,2,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,124.0,126.0,151.0,168.0,59.0,25.0,13.0,27.0,133.33333333333334,137.75,14.750706197783547,26.0,0.20967741935483875,150,0.5,1.0,124.0
7:45:00 PM,21,Sunday,75,8,16,25,124,normal,4111,61665,1027.75,124,0,19,45,3,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,150.0,124.0,126.0,151.0,108.0,5.0,15.0,22.0,132.66666666666666,131.0,12.701705922171637,-26.0,-0.17333333333333334,124,0.3992248062015504,1.0,150.0
8:00:00 PM,21,Sunday,96,15,12,27,150,normal,4112,61680,1028.0,150,0,20,0,0,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,124.0,150.0,124.0,126.0,75.0,8.0,16.0,25.0,141.33333333333334,137.0,15.011106998930162,26.0,0.20967741935483875,150,0.5,1.0,96.0
8:15:00 PM,21,Sunday,61,17,10,8,96,low,4113,61695,1028.25,96,0,20,15,1,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,150.0,124.0,150.0,124.0,96.0,15.0,12.0,27.0,123.33333333333333,130.0,25.76819745345019,-54.0,-0.36,96,0.29069767441860467,0.0,159.0
8:30:00 PM,21,Sunday,84,25,20,30,159,normal,4114,61710,1028.5,159,0,20,30,2,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,96.0,150.0,124.0,150.0,61.0,17.0,10.0,8.0,135.0,132.25,28.35930182497441,63.0,0.65625,159,0.5348837209302325,1.0,95.0
8:45:00 PM,21,Sunday,55,9,12,19,95,normal,4115,61725,1028.75,95,0,20,45,3,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,159.0,96.0,150.0,124.0,84.0,25.0,20.0,30.0,116.66666666666667,125.0,34.26368339802358,-64.0,-0.4025157232704403,95,0.2868217054263566,1.0,125.0
9:15:00 PM,21,Sunday,87,16,10,16,129,normal,4117,61755,1029.25,129,0,21,15,1,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,125.0,95.0,159.0,96.0,65.0,16.0,12.0,32.0,116.33333333333333,127.0,26.17887188809576,4.0,0.03200000000000003,129,0.4186046511627907,1.0,113.0
9:30:00 PM,21,Sunday,75,5,12,21,113,normal,4118,61770,1029.5,113,0,21,30,2,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,129.0,125.0,95.0,159.0,87.0,16.0,10.0,16.0,122.33333333333333,115.5,15.264337522473651,-16.0,-0.12403100775193798,113,0.35658914728682173,1.0,146.0
10:00:00 PM,21,Sunday,11,3,0,34,48,normal,4120,61800,1030.0,48,0,22,0,0,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,146.0,113.0,129.0,125.0,82.0,16.0,14.0,34.0,102.33333333333333,109.0,42.84079053114369,-98.0,-0.6712328767123288,48,0.10465116279069768,1.0,34.0
10:15:00 PM,21,Sunday,15,5,0,14,34,low,4121,61815,1030.25,34,0,22,15,1,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,48.0,146.0,113.0,129.0,11.0,3.0,0.0,34.0,76.0,85.25,53.149945123834925,-14.0,-0.29166666666666663,34,0.050387596899224806,0.0,37.0
10:30:00 PM,21,Sunday,18,5,1,13,37,low,4122,61830,1030.5,37,0,22,30,2,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,34.0,48.0,146.0,113.0,15.0,5.0,0.0,14.0,39.666666666666664,66.25,53.50623016683818,3.0,0.08823529411764697,37,0.06201550387596899,0.0,56.0
10:45:00 PM,21,Sunday,19,2,1,34,56,normal,4123,61845,1030.75,56,0,22,45,3,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,37.0,34.0,48.0,146.0,18.0,5.0,1.0,13.0,42.333333333333336,43.75,10.144785195688687,19.0,0.5135135135135136,56,0.13565891472868216,1.0,51.0
11:00:00 PM,21,Sunday,20,4,1,26,51,normal,4124,61860,1031.0,51,0,23,0,0,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,56.0,37.0,34.0,48.0,19.0,2.0,1.0,34.0,48.0,44.5,10.661457061146209,-5.0,-0.0892857142857143,51,0.11627906976744186,1.0,28.0
11:15:00 PM,21,Sunday,14,4,0,10,28,low,4125,61875,1031.25,28,0,23,15,1,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,51.0,56.0,37.0,34.0,20.0,4.0,1.0,26.0,45.0,43.0,12.832251036613348,-23.0,-0.4509803921568627,28,0.027131782945736434,0.0,49.0
11:30:00 PM,21,Sunday,11,1,1,36,49,normal,4126,61890,1031.5,49,0,23,30,2,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,28.0,51.0,56.0,37.0,14.0,4.0,0.0,10.0,42.666666666666664,46.0,12.355835328566998,21.0,0.75,49,0.10852713178294573,1.0,28.0
11:45:00 PM,21,Sunday,10,2,1,15,28,low,4127,61905,1031.75,28,0,23,45,3,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,49.0,28.0,51.0,56.0,11.0,1.0,1.0,36.0,35.0,39.0,12.727922061357765,-21.0,-0.4285714285714286,28,0.027131782945736434,0.0,46.0
12:00:00 AM,22,Saturday,10,3,0,33,46,normal,4128,61920,1032.0,46,0,0,0,0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,28.0,49.0,28.0,51.0,10.0,2.0,1.0,15.0,41.0,37.75,11.324751652906022,18.0,0.6428571428571428,46,0.09689922480620156,1.0,40.0
12:15:00 AM,22,Saturday,14,3,0,23,40,normal,4129,61935,1032.25,40,0,0,15,1,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,46.0,28.0,49.0,28.0,10.0,3.0,0.0,33.0,38.0,40.75,9.287087810503229,-6.0,-0.13043478260869568,40,0.07364341085271318,1.0,28.0
12:30:00 AM,22,Saturday,11,5,1,11,28,low,4130,61950,1032.5,28,0,0,30,2,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,40.0,46.0,28.0,49.0,14.0,3.0,0.0,23.0,38.0,35.5,8.99999999999987,-12.0,-0.30000000000000004,28,0.027131782945736434,0.0,46.0
12:45:00 AM,22,Saturday,10,1,1,34,46,normal,4131,61965,1032.75,46,0,0,45,3,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,28.0,40.0,46.0,28.0,11.0,5.0,1.0,11.0,38.0,40.0,8.485281374238433,18.0,0.6428571428571428,46,0.09689922480620156,1.0,42.0
1:00:00 AM,22,Saturday,20,4,1,17,42,low,4132,61980,1033.0,42,0,1,0,0,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,46.0,28.0,40.0,46.0,10.0,1.0,1.0,34.0,38.666666666666664,39.0,7.745966692414683,-4.0,-0.08695652173913049,42,0.08139534883720931,0.0,46.0
1:15:00 AM,22,Saturday,17,5,0,24,46,normal,4133,61995,1033.25,46,0,1,15,1,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,42.0,46.0,28.0,40.0,20.0,4.0,1.0,17.0,44.666666666666664,40.5,8.544003745317395,4.0,0.09523809523809534,46,0.09689922480620156,1.0,33.0
1:30:00 AM,22,Saturday,12,2,1,18,33,low,4134,62010,1033.5,33,0,1,30,2,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,46.0,42.0,46.0,28.0,17.0,5.0,0.0,24.0,40.333333333333336,41.75,6.13052471924965,-13.0,-0.28260869565217395,33,0.046511627906976744,0.0,32.0
